"taxon","lfc_(Intercept)","lfc_ResponseResponder","se_(Intercept)","se_ResponseResponder","W_(Intercept)","W_ResponseResponder","p_(Intercept)","p_ResponseResponder","q_(Intercept)","q_ResponseResponder","diff_(Intercept)","diff_ResponseResponder","passed_ss_(Intercept)","passed_ss_ResponseResponder","diff_robust_(Intercept)","diff_robust_ResponseResponder"
"FGB4648",1.28419067777492,-1.8896712845584,NA,0.0812644994517416,NA,-23.2533430625579,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"FGB4806",0.324764136343446,-0.41998820357444,0.223022240092029,0.318671259859723,1.45619619016217,-1.31793561728571,0.15135009304778,0.193301881641928,0.232430500037661,0.258403551624961,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"FGB72899",1.25703802733719,-1.92617382239763,0.0393137453049052,0.0880440399431341,31.9745172480513,-21.8773902656183,6.72251248793931e-05,0.000209038951500396,0.00028906803698139,0.000751175704959828,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"FGB72904",-0.561338486058773,0.376947755615037,NA,0.0812644994517416,NA,4.63852922442333,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"FGB72924",-0.376303548179623,0.971886193702351,0.132703385484741,0.16375233739573,-2.83567406215791,5.93509814369034,0.00990339633325353,6.84782709633589e-06,0.021681593124541,4.30912046549917e-05,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"FGB72939",-0.163312659996263,0.217586561341214,0.0865817457143463,0.137786729473273,-1.88622507722436,1.57915469924423,0.0738713675854333,0.129986933848099,0.123758524915856,0.187355468898378,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"FGB73062",0.62041671086935,-0.93805206891602,0.120198087565759,0.170255112477063,5.16161881968321,-5.50968517343287,0.000424230382396436,0.000258257849308113,0.00140322357254206,0.00088840700161991,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"FGB73902",0.138346616809151,-0.122186559233184,NA,0.0812644994517416,NA,-1.50356625657608,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"FGB75721",0.0818835183932352,-0.308712152321606,0.161074647594713,0.235522089073865,0.508357582127175,-1.31075668331384,0.612897624637848,0.194482713871851,0.738913958675537,0.258641959685245,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"FGB77202",0.228793284641361,-0.584563273438703,0.0840149913585929,0.137388780724883,2.72324356572061,-4.25481083938923,0.00904419254897854,9.89643873634384e-05,0.0204684357687409,0.00039022731292872,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"FGB77220",-1.47515639473902,2.40875959597815,NA,0.0812181230476152,NA,29.6579076884845,1,0.0214573019661052,1,0.0374052966706428,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"FGB77241",-0.516479293469559,1.05752545812044,0.0811111780702039,0.134488344100637,-6.36754767662889,7.86332425454728,1.6940330550854e-06,5.75726391455673e-08,1.45686842737344e-05,1.06098149282545e-06,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"FGB77243",-0.120172963174254,-0.226712082493294,0.0284381708538943,0.0867434222310104,-4.22576275357729,-2.61359393787262,0.0516961403109781,0.120499100593507,0.0945929375903004,0.175642756797315,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"FGB77508",-0.449370865799082,0.653133006972355,0.0318646982075309,0.117058425412746,-14.1024673408919,5.57954717628757,7.93662342894895e-06,0.00140713653627609,5.250381652997e-05,0.00382148659325507,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"FGB77566",0.563162052434855,-1.67532546511184,0.0790429979954687,0.136138826535288,7.1247557243102,-12.3060078285424,1.20560858342839e-05,3.65101770558576e-08,7.06925033010283e-05,7.8496880670094e-07,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"FGB78183",-0.343848748410179,0.544015417597669,0.0735427897661065,0.134231539232299,-4.6754923154771,4.05281367336632,0.000536405461223828,0.00160222259214163,0.00168771474385058,0.00426158173992309,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"FGB79211",-0.0951307358943645,0.189438283172362,0.0525442058842287,0.099148914808341,-1.81048955433768,1.91064404021521,0.144465037631848,0.128650402493342,0.22452999824709,0.186470808108328,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"FGB79237",-0.845568904120257,1.47156218276277,NA,0.0896995597897326,NA,16.405456015752,1,0.0387574146158659,1,0.063287423866414,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"FGB79245",-0.162556749551323,0.269474750443992,0.12912095027531,0.180080507023008,-1.2589494516941,1.496412659531,0.216624049804191,0.143772157595864,0.315757089545091,0.202695173004005,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"FGB79266",-0.0558952492225328,0.104978178014172,0.022982630643772,0.0883320085053875,-2.4320648966997,1.1884500283696,0.0718206686499566,0.300393054094505,0.121906134945321,0.387507039781911,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"FGB79291",-0.0474362355686915,0.218869622578206,0.0826732651292538,0.136031347145867,-0.573779631112044,1.60896460389759,0.570540585910715,0.11845785392876,0.707689765216175,0.174640721792115,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"FGB79294",0.865415104301483,-1.46367471828152,0.0250620685697394,0.083937722842845,34.5308728963581,-17.4376271920306,3.92948758146132e-08,2.28085587667543e-06,6.33629872510637e-07,1.7832145944917e-05,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"FGB79326",0.508532346539598,-0.947755178769236,0.0535085013517802,0.096297328526722,9.5037673209414,-9.8419675111365,0.000684185400545175,0.000597735784272017,0.0021075719400683,0.00181235765582292,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"FGB79363",0.427750320660708,-0.285438921610725,0.0122520620650399,0.0917488825877855,34.9125166351592,-3.11108880631453,0.018229730201259,0.197988984294954,0.0376261631353987,0.261954656144093,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"FGB82363",-0.363750313963527,0.568021555524501,0.103488478908319,0.136509929372763,-3.51488704637136,4.16102739291166,0.00130147087925699,0.000212541963031269,0.00364977703095981,0.000751175704959828,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"FGB8287",-0.336602487927729,0.542478364947076,0.0122520620650399,0.0818225921106785,-27.4731295141079,6.62993375000007,0.000105847056582097,0.00698989553428461,0.000420131393818168,0.0149040747755821,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"FGB83839",-0.677186201259983,1.50887907690508,NA,0.0812644994517416,NA,18.5675059476755,1,1,1,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"FGB9115",-0.309613635430502,0.154498596133477,NA,0.10999161765373,NA,1.40463973009163,1,0.254762859715493,1,0.331963726295945,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"FGB9119",-2.98159067617087,4.26942357700271,0.0122520620650399,0.0904965895813973,-243.354192979364,47.1777289812957,1.68853992173248e-05,0.000448986592450929,8.89067958789757e-05,0.00144798176065425,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"FGB9120",-1.13330766715031,1.53360381947752,0.0122520620650399,0.086496020746765,-92.4993410198354,17.7303395721228,2.7853009675615e-06,0.000391172604065061,2.05316471323104e-05,0.00127750040314919,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"FGB9238",0.0633122003985755,-0.196006834593762,0.1017360258362,0.157284257102137,0.622318395850366,-1.24619487166144,0.53843419055329,0.222336837265667,0.677639127623165,0.292667877625215,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"FGB9272",-0.127929934627759,0.591648915834535,0.0772785441820315,0.115224129960895,-1.65543924231306,5.13476574772426,0.117314231118944,9.98255916794401e-05,0.187994233718557,0.00039022731292872,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"FGB9491",-0.32496033943175,0.609784470730935,0.119869415444208,0.165402258476647,-2.71095290009985,3.68667560133122,0.00881077996741934,0.000502050916430639,0.0202962609963767,0.00157962361511103,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"FGB9512",0.0866139753067824,-0.00317059756431049,0.0651825280240577,0.114991527536052,1.32879128705801,-0.0275724449639687,0.241327139478819,0.979069813168937,0.340231704838991,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"FGB9536",0.779266352866647,-1.25853739980561,0.023660345717566,0.0872348880889226,32.9355438068727,-14.4269962096212,4.84952945813068e-07,2.88618492583329e-05,4.79958423028784e-06,0.00014049730393679,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"FGB9718",-0.450973697901576,0.887150013979754,0.0642474559545513,0.117326522338912,-7.01932381915006,7.56137654380575,9.07573403828556e-06,4.12289712743869e-06,5.71107166311628e-05,2.87488502399779e-05,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"FGB9989",-0.0621731874147309,0.31528765332792,0.0738695653752667,0.115028856611273,-0.841661746605429,2.74094399106651,0.409460048968235,0.0122435215632663,0.533538851685882,0.0237505907016744,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"Candidatus_Borkfalkiaceae",0.00456202776674802,-0.0370526776317909,0.111966312256738,0.172668987728641,0.0407446460886138,-0.214587912509346,0.967655508641366,0.830927942519043,1,0.924049177456522,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Clostridia_unclassified",-0.369270061711767,0.46181525123386,0.202149925323016,0.282257820256159,-1.82671381709248,1.63614687740005,0.0702077004222593,0.104407407797186,0.119957527873794,0.155503410683257,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Bianqueaceae",-0.16830312589899,0.167353051925042,0.133631185040175,0.184820154116842,-1.25945995201937,0.90549135577088,0.212909113503977,0.368951361384212,0.312105405022876,0.46891355289225,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Christensenellaceae",-0.0188474288658567,-0.0933193340896201,0.16201554580317,0.231143177948315,-0.116330990167784,-0.403729562420773,0.907600435260698,0.687188324066804,1,0.784489325704582,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Clostridiaceae",-0.184805629562312,0.119437891021871,0.155912271653788,0.209515201013968,-1.18531804842587,0.570067901726656,0.237705784142198,0.569457016366941,0.336998248292167,0.67394454230583,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Eubacteriaceae",-0.164972626105786,0.138629552134948,0.232905900283221,0.321919562089846,-0.70832308629869,0.430634134921747,0.479858754324956,0.6673608992318,0.613556868704771,0.773647633090733,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Eubacteriales_Family_XIII_Incertae_Sedis",-0.0246172256361406,-0.10165986885853,0.167767579212411,0.251069789325671,-0.146734105312282,-0.404906815477763,0.883580193740237,0.686243664586488,1,0.784489325704582,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Eubacteriales_incertae_sedis",-0.1549485775679,0.23603072102571,0.283046997292628,0.381603530118888,-0.547430564711862,0.618523421290613,0.58509128738849,0.537392979712691,0.715419678418154,0.644871575655229,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Eubacteriales_unclassified",-0.156679456181801,0.0900249296412136,0.144364956445943,0.222022263018126,-1.08530117030493,0.405477038281805,0.279495369732968,0.685693329651735,0.385613932572758,0.784489325704582,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Feifaniaceae",-0.178814414695026,0.271175207363426,0.0325834310725475,0.0885646029779563,-5.48789396355751,3.06189152601882,0.000189665212518236,0.0108153693697458,0.000670323627804175,0.0213004984533925,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Lachnospiraceae",-0.275643247694501,0.285269356681799,0.104718325476192,0.16390040318118,-2.63223505953759,1.74050430105687,0.00934058798048441,0.0837550494447862,0.0209287164265891,0.129394028483562,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"Oscillospiraceae",-0.181000970484509,0.112492176193792,0.11323737750789,0.17871884435983,-1.59842071997735,0.629436568912125,0.111985908636735,0.529989938940109,0.180577277676735,0.638959832927795,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Peptococcaceae",-0.513238059640671,0.560773491488102,0.0508433532057188,0.093164633809947,-10.0944966702736,6.01916702245685,0.0628609279295427,0.104808148672759,0.110327342896748,0.155503410683257,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Peptostreptococcaceae",-0.0216788864595041,-0.109152050013345,0.228505376023507,0.289401595479572,-0.0948725445184881,-0.377164644971869,0.924591865727858,0.706791352497417,1,0.799790214668129,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Yeguiaceae",0.195984897091055,-0.105532046924856,0.0468567211929185,0.111720438884269,4.18264215040029,-0.944608238016114,0.000703580598183873,0.35890608909252,0.00213557405095811,0.460685427790398,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"Coprobacillaceae",-0.0764834599590716,-0.195687122281405,0.169353976212924,0.228901948282081,-0.451618920732697,-0.854894961576539,0.653620737940735,0.396946230502357,0.784344885528882,0.502020232694158,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Erysipelotrichaceae",-0.26684629554619,0.269209804504068,0.180164752697616,0.234293578092439,-1.48112375784212,1.1490276715901,0.140603561171335,0.252314572726361,0.220863346485414,0.330442435347214,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Turicibacteraceae",-0.131266181266065,0.218405259357483,0.115192903284665,0.163535947330582,-1.13953357822469,1.33551835497051,0.262006271914829,0.190089776795288,0.363428054591537,0.256770483838662,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Firmicutes_unclassified",-0.260310909148314,0.367408024305166,0.201659586514678,0.265016244606742,-1.29084321577426,1.38636039028612,0.199198836252691,0.168165281465375,0.293675998589681,0.232014131647416,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Acidaminococcaceae",0.49619697074559,-0.990080000623758,0.179453480633753,0.309195709160583,2.76504511917648,-3.20211429619016,0.00659897407786781,0.00175017605525021,0.01594281141414,0.00450978575521666,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Selenomonadaceae",0.427504825568161,-0.689008959740611,0.114885573567333,0.223592403740512,3.72113584233103,-3.08154010697176,0.0012630573817702,0.00565845642321511,0.0035904899516512,0.0124776218563205,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Veillonellaceae",0.0479905328273848,-0.233372786400891,0.232530313894116,0.36969363851399,0.206383985054256,-0.63125994631379,0.83682946861274,0.529032486245168,0.963895535209487,0.638959832927795,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Peptoniphilaceae",-0.154866852476808,0.269175372704165,0.125086826791052,0.172983098059962,-1.23807483529421,1.55607903733381,0.228177553552549,0.133343434895792,0.330729263014368,0.191125590017302,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Tissierellia_unclassified",0.116817871115094,0.206305628162317,0.0147505896203929,0.0903912521985665,7.9195390910741,2.28236276347976,0.000516815474360739,0.0713270205341603,0.00164615299240828,0.112897983422168,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"Fusobacteriaceae",-0.0353600141502995,0.0104374974314985,0.152462567501996,0.209612476120826,-0.231925873541626,0.0497942566428253,0.818224420447257,0.960627724457275,0.955212219345667,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Leptotrichiaceae",0.840747082503351,-0.945581763440073,NA,0.0814893404619132,NA,-11.6037479022428,1,0.00734510339301532,1,0.0155330875032619,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"FGB2345",1.35611699409545,-1.58997428293841,0.0125818907734265,0.0817072982580169,107.783243275298,-19.4593912274221,4.44321241952982e-08,4.11174983123346e-05,6.74322826022761e-07,0.00019287844662877,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"FGB2378",-0.119183320301922,0.655084186262009,0.0425132381165513,0.0898922427257425,-2.80344018903424,7.28743845295577,0.0310230180245416,0.000340142089462552,0.0620460360490832,0.00112508537283767,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"Victivallaceae",0.326873886923557,-0.412099532993902,0.100663043427782,0.168032983497546,3.24720846690934,-2.45249191210082,0.00320406842777119,0.0212112776441645,0.0081846500432175,0.0372279566815948,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Nitrobacteraceae",-0.416799988694538,1.13514832289876,0.0346998179866359,0.087234647039059,-12.0115900566125,13.0125857262941,7.05633474040207e-05,4.77959385932361e-05,0.000296756276781923,0.000216339511527279,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Rhizobiaceae",1.13222683521469,-1.95796762911026,NA,0.0812644994517416,NA,-24.0937634799927,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Sphingomonadaceae",-0.638020370300565,1.35795728225954,0.012856824478249,0.0828250456393093,-49.6250354339018,16.3954909022718,0.000405820432421595,0.0036994398204466,0.00135976196837366,0.00885465559372386,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Comamonadaceae",-1.35710620748608,3.60854924603324,0.0306721420051267,0.0844010542940547,-44.2455635233836,42.7547887430528,0.01438588091903,0.0148873083140434,0.031189556950502,0.0284513003335052,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Oxalobacteraceae",-0.480734513291492,0.750177392798897,0.0854022452768778,0.12374122522547,-5.62906176216948,6.06246941091775,2.61356651857846e-06,7.1466296245595e-07,1.98323576998012e-05,7.09165555052443e-06,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Sutterellaceae",0.147133808500873,-0.458131797490792,0.152196060704167,0.215967308461263,0.966738612156767,-2.12130160233471,0.33555644050027,0.0358871513592143,0.455650324468788,0.0593518272479313,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"FGB10055",-0.438793506295798,0.482560650207634,0.0735147229972536,0.10793305248879,-5.9687840531235,4.4709256254728,0.00940981048637338,0.0208502953285916,0.0209287164265891,0.0368450424299769,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"FGB2394",0.739900217105057,-0.815423421161679,NA,0.0812644994517416,NA,-10.0341899188823,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"FGB2403",-0.372255643814911,0.501435992372342,0.0334732224154043,0.0937118946169573,-11.1209981278528,5.35082546801488,3.1506641128854e-05,0.00174324222883673,0.000150531729837858,0.00450978575521666,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"FGB2404",-0.0116223869465064,-0.0838440845247951,0.128950105310835,0.185511587230407,-0.0901308837126626,-0.451961442282631,0.928745003649826,0.654345530637589,1,0.7673688495659,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Desulfovibrionaceae",0.118594830917408,-0.37050961894007,0.168477197418616,0.236669427600471,0.703922149314577,-1.56551533798247,0.482759861810343,0.119931082054338,0.613556868704771,0.175642756797315,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Campylobacteraceae",-0.385957704420346,1.02055446386042,0.0403924211113676,0.091258828115727,-9.55520104517148,11.1830765848344,0.000212541929803383,9.97681941959847e-05,0.000741024566071253,0.00039022731292872,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Enterobacteriaceae",0.0221410220183649,-0.186614072672824,0.264796433116214,0.380584810188908,0.0836152577955901,-0.490335051943339,0.933491950802978,0.624729792263411,1,0.735983042940457,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Hafniaceae",-0.307641639484684,0.286226810124218,0.0877785224707858,0.117589728401961,-3.50474843760412,2.43411405072557,0.0726511122240521,0.135343280846688,0.122509718652323,0.192920256676494,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Morganellaceae",-2.16131822534863,4.4571125024365,0.0526313092817989,0.097852559507174,-41.0652566854548,45.5492684594493,2.10154229836162e-06,1.38941316954031e-06,1.74902552573322e-05,1.19489532580466e-05,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Pasteurellaceae",-0.0266873518838111,-0.0170715632506374,0.0602967858116324,0.112128272801543,-0.442599908512247,-0.152250300696707,0.663052691195068,0.880594640608976,0.790968315514456,0.970912039645794,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Pseudomonadaceae",-0.323969637553265,0.491247439242924,0.0316291835817123,0.0920367526238047,-10.2427442275362,5.3375138217976,5.05079792020228e-05,0.00176545876463908,0.000224673424726239,0.00450978575521666,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Synergistaceae",0.3798153029383,-0.687647689431934,0.134273284584118,0.200554127824577,2.82867365697275,-3.42873864971461,0.00759182020123053,0.00153485437151689,0.0176458523596169,0.00412492112345163,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"FGB1787",0.058334484359996,0.000921185782862412,0.150965475709397,0.229977469991027,0.386409436236187,0.00400554794736351,0.702114347996322,0.996832446293584,0.82714840996827,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Puniceicoccaceae",1.6496652316599,-2.25416757505334,0.0432661727007058,0.105420726243372,38.1282911957911,-21.3825843871481,4.88320193139337e-13,2.60591096823537e-10,6.29933049149745e-11,2.24108343268242e-08,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Akkermansiaceae",0.406601087200862,-0.889705941888755,0.274545171509842,0.389808506575648,1.48099886428447,-2.28241797416008,0.141249814612765,0.0242407144935323,0.220863346485414,0.0416940289288755,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"Blastocystidae",-2.55767347778312,3.33339873671769,NA,0.0819682071525755,NA,40.6669714089623,1,0.000604119218607638,1,0.00181235765582292,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"Methanomassiliicoccales",-0.353655703738792,1.01603438611367,0.0727670482166181,0.110432110071204,-4.86010787033719,9.20053402455641,0.00125563095187295,1.57550455684572e-05,0.00344402593065125,8.17063991108363e-05,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Methanobacteriales",0.793881837055218,-1.39011549819872,0.222452639043858,0.327519784137788,3.56876789804548,-4.24437107473757,0.000686186213045491,7.22109099641019e-05,0.00204026034012193,0.000303830809848957,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Actinomycetales",-0.345504570802167,0.513094461824641,0.176275387084063,0.239673145503491,-1.96002729886164,2.14080914550006,0.0530861001072766,0.034992805370111,0.09036794140399,0.0553432311881897,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Bifidobacteriales",-0.0516530252001587,0.020112773268832,0.249146857261227,0.359155867043545,-0.207319593624258,0.0560001244985744,0.836097639021876,0.955431120462894,0.957036568769316,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Corynebacteriales",0.851035837055987,-1.38942048543061,0.0468053862471943,0.11691629125919,18.1824338028404,-11.8838912051224,1.41149995968506e-12,1.16743860477469e-09,1.04921497003256e-10,5.20677617729511e-08,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Micrococcales",0.248853602787199,-0.538794675953881,0.108912923834055,0.156457872829606,2.28488588889931,-3.44370446951346,0.0271968595616914,0.00127110714700365,0.0518367494210016,0.00322110106570242,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"Propionibacteriales",0.73323938997508,-1.22237636282919,0.0648130990500763,0.106505867927978,11.3131357815271,-11.4770799638551,2.12696221872158e-07,1.83648265197674e-07,2.25863130845197e-06,2.40903312582831e-06,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"OFGB12107",-0.168140106062333,0.685635386478714,0.100654916199237,0.138717490607675,-1.67046094131673,4.94267437707511,0.107302756546668,4.32321379042523e-05,0.16617024104102,0.000189034642208789,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"OFGB2992",-0.344879934498638,0.689823611084368,0.0488971607481523,0.119921242217905,-7.05316892068564,5.75230541584042,4.47113476428e-07,8.71102928062941e-06,4.1544293851435e-06,4.8563988239509e-05,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"OFGB77988",0.516762163697446,-1.04193004515435,0.0680986969229865,0.120676875327642,7.58842954486864,-8.63404892051997,7.43515025453982e-07,1.27264794162283e-07,5.92156609557992e-06,1.89200327321261e-06,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Coriobacteriales",0.248799248592193,-0.573510837520875,0.190839204453283,0.318467624658687,1.3037114114207,-1.80084502509643,0.194727908027112,0.0741383621335894,0.274837490443328,0.108768781288095,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Eggerthellales",-0.302013580292035,0.35767984040748,0.197230188119472,0.273023891930017,-1.53127461455896,1.31006791339405,0.127807817696954,0.192175551863995,0.192575292881221,0.252083740386842,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Bacteria_unclassified",-0.155575674910088,0.0891504103669793,0.158283689857261,0.206740887369815,-0.98289138350505,0.431218088986474,0.327760682748751,0.667131327156676,0.435063287220069,0.774845239353848,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Bacteroidales",0.153086662658202,-0.497411991287669,0.096450140953247,0.164143750783457,1.58721035703212,-3.03034376218116,0.114502898589125,0.00286320136677403,0.176097561278447,0.0063849390479061,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"OFGB11479",0.880962321666171,-1.84978840549383,0.0991569964599943,0.152403741532631,8.88452003506986,-12.1374212134929,0.00011321471042783,1.90112925690738e-05,0.000420781340423433,9.42115165089656e-05,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"OFGB1670",0.501685717118297,-0.818837982410717,0.0558137363836457,0.112221949572319,8.98857072871579,-7.29659380835327,6.1087013156564e-07,6.03346396105159e-06,5.04533479033843e-06,3.63638503598515e-05,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"OFGB33839",0.31304836934079,-0.764414014193556,0.0210811563420016,0.0820159931296149,14.8496773261474,-9.32030430925229,0.0428063207433257,0.0680443069372302,0.0782443403750953,0.102526219236502,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"OFGB4405",1.62439523943332,-2.45834709316469,0.170729512857656,0.226071069576906,9.51443726538154,-10.8742224193724,5.91532312662473e-10,3.59984429259693e-11,1.88445293891045e-08,4.01382638624558e-09,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"OFGB4425",-1.54800984516693,2.30997911416493,NA,0.0812644994517416,NA,28.4254395184787,1,1,1,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"OFGB529",0.116734400940724,0.0587313587419574,0.0443675550559453,0.0912654415995842,2.63107581189741,0.643522429876951,0.0338596360234912,0.540386772678602,0.0634512506994836,0.640990693124087,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"OFGB602",0.10907098535911,-0.114188500997909,0.0519136420832419,0.098781925199284,2.10100815473934,-1.15596553486423,0.0619721388156247,0.274566061952671,0.10415880478869,0.347887680769577,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"OFGB618",-0.27279473975276,0.490909327704173,0.0418223059691382,0.103469008290237,-6.52270919623759,4.7445059715576,0.00126641312248163,0.00512949287062264,0.00344402593065125,0.0106904384126061,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"OFGB629",1.25013349277523,-1.353684295954,0.129690418853944,0.178100109436505,9.63936660720567,-7.60069322942559,2.22345231675985e-06,1.83855522856942e-05,1.65276622212482e-05,9.31813218115864e-05,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"OFGB658",-2.42646468310945,4.48025975157363,0.0214701033467841,0.135138946307635,-113.015975932547,33.152987158673,1.11958232632882e-12,5.88217912739577e-09,1.04921497003256e-10,1.87389420772751e-07,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"OFGB667",-0.178416717875426,0.400740035111791,0.088649949666438,0.12315208325008,-2.01259807305872,3.25402562860445,0.0653480490862044,0.00627939095096828,0.108252887823956,0.0125027159113029,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
