"effect","term","estimate","std.error","df","statistic","p.value","microbe","model_type","padj","pres"
"fixed","ResponseResponder:I(Days^2)",-6.76214411672139e-05,0.000121365107947901,42,-0.557173658150925,0.580366158113786,"g__Clostridiaceae_unclassified","ZIGMM",1,78
"fixed","ResponseResponder",-0.214036043444831,0.138129576949147,40,-1.54953086929115,0.129130857386528,"g__Dialister","ZIGMM",1,35
"fixed","ResponseResponder:Days",-0.00051060736823919,0.00482245030624509,42,-0.105881312572148,0.916180619162835,"g__Dialister","ZIGMM",1,35
"fixed","ResponseResponder:I(Days^2)",-2.16381524731853e-05,3.99260688031994e-05,42,-0.541955497292819,0.590713056581026,"g__Dialister","ZIGMM",1,35
"fixed","ResponseResponder",0.194631022107728,0.183699296655249,40,1.05950880407013,0.295724277653296,"g__Coprococcus","ZIGMM",1,59
"fixed","ResponseResponder:Days",-9.03474215818552e-05,0.004729188435827,42,-0.0191042126588589,0.98484844113366,"g__Coprococcus","ZIGMM",1,59
"fixed","ResponseResponder:I(Days^2)",-1.16676555751493e-05,3.88092062129446e-05,42,-0.300641438300213,0.76517116143021,"g__Coprococcus","ZIGMM",1,59
"fixed","ResponseResponder",-0.113205384339409,0.147374615582731,40,-0.768147105197092,0.446911157371359,"g__Eubacteriales_unclassified","GMM",1,83
"fixed","ResponseResponder:Days",0.00800065912198504,0.00513244211710349,42,1.55884059467976,0.126538370883851,"g__Eubacteriales_unclassified","GMM",1,83
"fixed","ResponseResponder:I(Days^2)",-4.98250220178526e-05,4.2504652333704e-05,42,-1.17222513965475,0.247713093084292,"g__Eubacteriales_unclassified","GMM",1,83
"fixed","ResponseResponder",0.0576417308565281,0.1365380957223,40,0.422165920445847,0.675164485074547,"g__GGB9512","ZIGMM",1,49
"fixed","ResponseResponder:Days",-0.00392164165009632,0.00568447751993509,42,-0.689886033737204,0.494060410360734,"g__GGB9512","ZIGMM",1,49
"fixed","ResponseResponder:I(Days^2)",8.87041925113555e-06,4.74954223182325e-05,42,0.18676366727937,0.852745173329489,"g__GGB9512","ZIGMM",1,49
"fixed","ResponseResponder",0.0789395463457563,0.386246480135812,40,0.204376092483742,0.839095969640084,"g__Mediterraneibacter","GMM",1,86
"fixed","ResponseResponder:Days",0.0148014356481833,0.0158800598759301,42,0.932076816071599,0.356624155924734,"g__Mediterraneibacter","GMM",1,86
"fixed","ResponseResponder:I(Days^2)",-0.000114242571198728,0.00013256654612827,42,-0.861775270875562,0.393704898145684,"g__Mediterraneibacter","GMM",1,86
"fixed","ResponseResponder",0.0433448344508067,0.11450179909928,40,0.378551558069618,0.7070227161331,"g__GGB3550","ZIGMM",1,38
"fixed","ResponseResponder:Days",-0.00175696880316821,0.00286343291141522,42,-0.613588254910379,0.542796528083715,"g__GGB3550","ZIGMM",1,38
"fixed","ResponseResponder:I(Days^2)",1.54039266389445e-05,2.34740135845938e-05,42,0.656211882277097,0.515267039879661,"g__GGB3550","ZIGMM",1,38
"fixed","ResponseResponder",0.423383047161738,0.29890353210191,40,1.41645381098202,0.164383722287264,"g__Enterocloster","GMM",1,85
"fixed","ResponseResponder:Days",-0.010243018864951,0.00916651508985268,42,-1.11743871739108,0.270158291250172,"g__Enterocloster","GMM",1,85
"fixed","ResponseResponder:I(Days^2)",7.72681772903233e-05,7.55511258376444e-05,42,1.02272701344476,0.31229184374204,"g__Enterocloster","GMM",1,85
"fixed","ResponseResponder",0.0334487041185486,0.0368159181475653,40,0.908539180918422,0.369035140461615,"g__GGB38744","ZIGMM",1,20
"fixed","ResponseResponder:Days",-0.00199636300753758,0.00159459420237848,42,-1.25195677029292,0.217513085590541,"g__GGB38744","ZIGMM",1,20
"fixed","ResponseResponder:I(Days^2)",1.07371185726488e-05,1.33464610349666e-05,42,0.80449180831671,0.425643551601087,"g__GGB38744","ZIGMM",1,20
"fixed","ResponseResponder",0.000383670874233116,0.00570570329078898,40,0.0672433974708248,0.946722934658893,"g__GGB9575","ZIGMM",1,8
"fixed","ResponseResponder:Days",-0.000424376254570679,0.000228596852745531,42,-1.85643962055368,0.0704148590203599,"g__GGB9575","ZIGMM",1,8
"fixed","ResponseResponder:I(Days^2)",3.01484638748987e-06,1.90577723102413e-06,42,1.58195110027091,0.121163042918682,"g__GGB9575","ZIGMM",1,8
"fixed","ResponseResponder",-0.00394179471240778,0.00585927572806945,40,-0.672744362161387,0.504978085380985,"g__Pediococcus","ZIGMM",1,3
"fixed","ResponseResponder:Days",-0.000279119418143787,0.000278486817418842,42,-1.0022715643448,0.321952175306961,"g__Pediococcus","ZIGMM",1,3
"fixed","ResponseResponder:I(Days^2)",2.27844129581047e-06,2.33279595369718e-06,42,0.976699780449908,0.334310167157883,"g__Pediococcus","ZIGMM",1,3
"fixed","ResponseResponder",0.0336338529249939,0.0337078023384778,40,0.997806163310758,0.324371516587462,"g__Clostridia_unclassified","ZIGMM",1,27
"fixed","ResponseResponder:Days",0.000137867461127427,0.000748379572926489,42,0.184221304422173,0.854726455780003,"g__Clostridia_unclassified","ZIGMM",1,27
"fixed","ResponseResponder:I(Days^2)",6.27135135059413e-07,6.11289460833057e-06,42,0.102592171997332,0.918774931278729,"g__Clostridia_unclassified","ZIGMM",1,27
"fixed","ResponseResponder",0.0288778151899922,0.0848525506152288,40,0.340329371133947,0.735389386692448,"g__Monoglobus","ZIGMM",1,45
"fixed","ResponseResponder:Days",0.000614305593717687,0.00363025237386233,42,0.16921842628371,0.866437224404005,"g__Monoglobus","ZIGMM",1,45
"fixed","ResponseResponder:I(Days^2)",-5.17862614030103e-06,3.03671884112153e-05,42,-0.170533605883265,0.86540938124412,"g__Monoglobus","ZIGMM",1,45
"fixed","ResponseResponder",0.0630440610738979,0.0460129154212748,40,1.3701383730349,0.178285360899599,"g__GGB3493","ZIGMM",1,10
"fixed","ResponseResponder:Days",-0.00229284995359378,0.00217443844485258,42,-1.05445613281052,0.297702505490374,"g__GGB3493","ZIGMM",1,10
"fixed","ResponseResponder:I(Days^2)",1.41605559805867e-05,1.82223798965318e-05,42,0.777096957751484,0.441456646764231,"g__GGB3493","ZIGMM",1,10
"fixed","ResponseResponder",-0.0495158904489259,0.0291165462899807,40,-1.700610022761,0.09677976980125,"g__GGB36331","ZIGMM",1,17
"fixed","ResponseResponder:Days",-0.000753495210146447,0.000870555147570363,42,-0.865534150535301,0.391662960664338,"g__GGB36331","ZIGMM",1,17
"fixed","ResponseResponder:I(Days^2)",5.3234025836883e-06,7.16937681488738e-06,42,0.742519569153365,0.461905418255309,"g__GGB36331","ZIGMM",1,17
"fixed","ResponseResponder",0.616074548789936,0.286557135921405,40,2.14991871275161,0.0376623718306599,"g__Firmicutes_unclassified","ZIGMM",1,29
"fixed","ResponseResponder:Days",-0.0148290635700109,0.0128473429761009,42,-1.15425139638573,0.25492279724363,"g__Firmicutes_unclassified","ZIGMM",1,29
"fixed","ResponseResponder:I(Days^2)",4.40983949697724e-05,0.000110335881235034,42,0.399674108514485,0.691421919141208,"g__Firmicutes_unclassified","ZIGMM",1,29
"fixed","ResponseResponder",-0.0527968721738457,0.0474392489941336,40,-1.11293650918408,0.272379471414949,"g__GGB3600","ZIGMM",1,9
"fixed","ResponseResponder:Days",0.00167724901776367,0.00213468204925891,42,0.785713740529161,0.436445565961291,"g__GGB3600","ZIGMM",1,9
"fixed","ResponseResponder:I(Days^2)",-1.19440798944257e-05,1.78938161594006e-05,42,-0.667497630914847,0.508105569925212,"g__GGB3600","ZIGMM",1,9
"fixed","ResponseResponder",0.084255065223938,0.330650038669043,40,0.254816438440738,0.8001704553507,"g__Brotolimicola","ZIGMM",1,62
"fixed","ResponseResponder:Days",0.00794282049574022,0.0112833736881863,42,0.703940214623608,0.485354750918803,"g__Brotolimicola","ZIGMM",1,62
"fixed","ResponseResponder:I(Days^2)",-7.17707121524959e-05,9.3345564758836e-05,42,-0.768871154595506,0.44627205894245,"g__Brotolimicola","ZIGMM",1,62
"fixed","ResponseResponder",0.00222556855860695,0.0081869581338193,40,0.27184315862242,0.787140845638621,"g__GGB3606","ZIGMM",1,4
"fixed","ResponseResponder:Days",6.66899625983474e-05,0.000250497393327189,42,0.266230165961208,0.791364625391649,"g__GGB3606","ZIGMM",1,4
"fixed","ResponseResponder:I(Days^2)",-2.53465024173634e-07,2.06446186884508e-06,42,-0.122775347899949,0.902870622274539,"g__GGB3606","ZIGMM",1,4
"fixed","ResponseResponder",0.182418964915408,0.120076751048644,40,1.51918638139626,0.136581063754016,"g__Eggerthella","ZIGMM",1,43
"fixed","ResponseResponder:Days",0.000261972240577754,0.00552935279297567,42,0.0473784636984198,0.962436169264103,"g__Eggerthella","ZIGMM",1,43
"fixed","ResponseResponder:I(Days^2)",-2.01643660643997e-05,4.63741167249104e-05,42,-0.43481940980168,0.665919603781845,"g__Eggerthella","ZIGMM",1,43
"fixed","ResponseResponder",-0.0552554386456428,0.0432872359259577,40,-1.27648341280456,0.209146241936924,"g__Phocea","ZIGMM",1,23
"fixed","ResponseResponder:Days",-0.000133050655517804,0.000135856129861621,42,-0.979349666837451,0.333015035037232,"g__Phocea","ZIGMM",1,23
"fixed","ResponseResponder:I(Days^2)",4.86786216399693e-07,1.10260029870264e-06,42,0.441489283988464,0.661123493829415,"g__Phocea","ZIGMM",1,23
"fixed","ResponseResponder",-0.00239782797920895,0.140448791303946,40,-0.0170726138469913,0.986463562063783,"g__Ruthenibacterium","GMM",1,82
"fixed","ResponseResponder:Days",0.000579445437619331,0.00456424399595554,42,0.126953212434039,0.899583289056412,"g__Ruthenibacterium","GMM",1,82
"fixed","ResponseResponder:I(Days^2)",2.55239281646913e-07,3.76953287437321e-05,42,0.00677111170410879,0.994629536116903,"g__Ruthenibacterium","GMM",1,82
"fixed","ResponseResponder",-0.0508126223858354,0.0443123828282395,40,-1.14669126647492,0.258322450782389,"g__Pseudoflavonifractor","ZIGMM",1,34
"fixed","ResponseResponder:Days",0.00264495477049482,0.00197394647596336,42,1.3399323652907,0.187472108886461,"g__Pseudoflavonifractor","ZIGMM",1,34
"fixed","ResponseResponder:I(Days^2)",-9.89625886608095e-06,1.65408148914361e-05,42,-0.598293308463581,0.552857230032024,"g__Pseudoflavonifractor","ZIGMM",1,34
"fixed","ResponseResponder",0.00212671758897486,0.0057726451694059,40,0.368413011117698,0.714507981748225,"g__GGB3511","ZIGMM",1,7
"fixed","ResponseResponder:Days",0.000147767083862596,0.000279522700670187,42,0.528640727598539,0.599837349095295,"g__GGB3511","ZIGMM",1,7
"fixed","ResponseResponder:I(Days^2)",-1.39983194748943e-06,2.33241069325789e-06,42,-0.600165293160337,0.551620804418915,"g__GGB3511","ZIGMM",1,7
"fixed","ResponseResponder",-1.21300630118122,0.920146968876925,40,-1.31827451723472,0.194911071790447,"g__Escherichia","ZIGMM",1,27
"fixed","ResponseResponder:Days",0.00836459805785636,0.00584576040049678,42,1.43088280818788,0.159862610764948,"g__Escherichia","ZIGMM",1,27
"fixed","ResponseResponder:I(Days^2)",-5.83938722461221e-05,4.75786612583598e-05,42,-1.22731221732016,0.226540226961968,"g__Escherichia","ZIGMM",1,27
"fixed","ResponseResponder",0.0957170240961011,0.0927551641063775,40,1.03193202252682,0.308303257309947,"g__GGB3433","ZIGMM",1,39
"fixed","ResponseResponder:Days",-0.00286204424756507,0.00215641103124042,42,-1.32722574968407,0.191604035906899,"g__GGB3433","ZIGMM",1,39
