"effect","term","estimate","std.error","df","statistic","p.value","microbe","model_type","padj"
"fixed","irAE.sample",-0.00311105266933914,0.0102361945913907,45,-0.303926683062057,0.762584690415606,"s__bacterium_210917_SL_2_15","ZIGMM",1
"fixed","irAE.sample",-0.00064934345214549,0.00164212474824998,45,-0.395428820397169,0.694394861628296,"s__GGB3518_SGB4697","ZIGMM",1
"fixed","irAE.sample",-0.00435232795543346,0.00250166787542977,45,-1.73977049398924,0.0887355634542099,"s__Clostridiales_bacterium_Marseille_P2846","ZIGMM",1
"fixed","irAE.sample",0.000451535152688079,0.000510312567239535,45,0.884820758247432,0.380956840922141,"s__Anaerotignum_sp_MSJ_24","ZIGMM",1
"fixed","irAE.sample",-0.00181456656896089,0.0104840992124308,45,-0.173077966184199,0.863366313571187,"s__GGB3740_SGB5077","ZIGMM",1
"fixed","irAE.sample",-0.000868473682494312,0.00200415746607322,45,-0.433336051281403,0.666840845884285,"s__Streptococcus_mutans","ZIGMM",1
"fixed","irAE.sample",-0.00017245538527697,0.000289681285724325,45,-0.595328016601966,0.554606520852142,"s__Youxingia_wuxianensis","ZIGMM",1
"fixed","irAE.sample",-1.44580575309048e-05,0.000233053337713816,45,-0.0620375475963319,0.95080766353294,"s__GGB51441_SGB71759","ZIGMM",1
"fixed","irAE.sample",0.00773059640610405,0.00718154346658739,45,1.07645333375355,0.287461924307975,"g__GGB4603","ZIGMM",1
"fixed","irAE.sample",-0.0192845250697174,0.0309805662783267,45,-0.622471677775895,0.536773434620332,"g__GGB4596","ZIGMM",1
"fixed","irAE.sample",-0.00095526971537999,0.00241577582624039,45,-0.395429784917854,0.694394155000686,"g__GGB3474","ZIGMM",1
"fixed","irAE.sample",-0.00095237489918516,0.00240845521886635,45,-0.395429772463628,0.694394164124905,"g__GGB13727","ZIGMM",1
"fixed","irAE.sample",-0.000534388422716485,0.0052307264935414,45,-0.102163327288536,0.919080931342889,"g__GGB27848","ZIGMM",1
"fixed","irAE.sample",0.0138804981350662,0.00568567986139286,45,2.4413084228182,0.0186309664402213,"g__GGB9603","ZIGMM",1
"fixed","irAE.sample",-0.000355263274371302,0.000898426115022716,45,-0.395428481464299,0.694395109937525,"g__GGB4588","ZIGMM",1
"fixed","irAE.sample",0.00311374877855673,0.00199728169750514,45,1.55899329696267,0.126003894128504,"g__GGB9618","ZIGMM",1
"fixed","irAE.sample",-0.000213026320927771,0.00053872284431934,45,-0.395428415880384,0.69439515798566,"g__GGB9737","ZIGMM",1
"fixed","irAE.sample",-0.000232034304450081,0.000412689286701814,45,-0.562249401491578,0.576736307261275,"g__GGB9697","ZIGMM",1
"fixed","irAE.sample",-0.00010082312344751,0.000219049047806373,45,-0.460276474411483,0.647534250891061,"g__GGB51960","ZIGMM",1
"fixed","irAE.sample",-6.94364040243617e-05,0.00017547761838282,45,-0.395699489566127,0.694196574624695,"g__GGB35068","ZIGMM",1
"fixed","irAE.sample",-0.0082601371985533,0.0368059373227041,45,-0.224424041320582,0.823443275667168,"s__Ruminococcus_SGB4421","ZIGMM",1
"fixed","irAE.sample",-0.00607660410647706,0.013263496848819,45,-0.458144950441041,0.649053113941289,"s__Jutongia_huaianensis","ZIGMM",1
"fixed","irAE.sample",0.00773059640610405,0.00718154346658739,45,1.07645333375355,0.287461924307975,"s__GGB4603_SGB6367","ZIGMM",1
"fixed","irAE.sample",-0.0192845250697174,0.0309805662783267,45,-0.622471677775895,0.536773434620332,"s__GGB4596_SGB6358","ZIGMM",1
"fixed","irAE.sample",-0.00095526971537999,0.00241577582624039,45,-0.395429784917854,0.694394155000686,"s__GGB3474_SGB4637","ZIGMM",1
"fixed","irAE.sample",-0.00095237489918516,0.00240845521886635,45,-0.395429772463628,0.694394164124905,"s__GGB13727_SGB8655","ZIGMM",1
"fixed","irAE.sample",-0.000534388422716485,0.0052307264935414,45,-0.102163327288536,0.919080931342889,"s__GGB27848_SGB40282","ZIGMM",1
"fixed","irAE.sample",0.0138804981350662,0.00568567986139286,45,2.4413084228182,0.0186309664402213,"s__GGB9603_SGB15035","ZIGMM",1
"fixed","irAE.sample",-0.000355263274371302,0.000898426115022716,45,-0.395428481464299,0.694395109937525,"s__GGB4588_SGB6347","ZIGMM",1
"fixed","irAE.sample",-0.000410713661290778,0.000872571899667031,45,-0.470693201841023,0.640133487789741,"s__Blautia_schinkii","ZIGMM",1
"fixed","irAE.sample",0.00311374877855673,0.00199728169750514,45,1.55899329696267,0.126003894128504,"s__GGB9618_SGB15065","ZIGMM",1
"fixed","irAE.sample",-0.000213026320927771,0.00053872284431934,45,-0.395428415880384,0.69439515798566,"s__GGB9737_SGB15309","ZIGMM",1
"fixed","irAE.sample",-0.000232034304450081,0.000412689286701814,45,-0.562249401491578,0.576736307261275,"s__GGB9697_SGB15213","ZIGMM",1
"fixed","irAE.sample",-0.00010082312344751,0.000219049047806373,45,-0.460276474411483,0.647534250891061,"s__GGB51960_SGB72480","ZIGMM",1
"fixed","irAE.sample",-6.94364040243617e-05,0.00017547761838282,45,-0.395699489566127,0.694196574624695,"s__GGB35068_SGB47850","ZIGMM",1
"fixed","irAE.sample",-0.00187798302810755,0.00765351703298449,45,-0.245375168045485,0.807281584854682,"s__Clostridium_SGB6177","ZIGMM",1
"fixed","irAE.sample",-0.00758571693420096,0.0208892316015243,45,-0.363140065604301,0.718200574786263,"s__Dialister_hominis","ZIGMM",1
"fixed","irAE.sample",-0.135100802187444,0.409764264432732,45,-0.329703719709365,0.743153717786742,"s__Klebsiella_pneumoniae","ZIGMM",1
"fixed","irAE.sample",-0.00092727576773836,0.00043475703061722,45,-2.13285974104183,0.0384258927094038,"s__Bifidobacterium_catenulatum","ZIGMM",1
"fixed","irAE.sample",-0.000586430483991999,0.00133656871010501,45,-0.438758201922836,0.662936193985714,"s__Eubacterium_maltosivorans","ZIGMM",1
"fixed","irAE.sample",-0.00978422280212034,0.0472781172583629,45,-0.206950347634447,0.836982251615084,"s__Gemmiger_SGB72777","ZIGMM",1
"fixed","irAE.sample",-0.00975418911003904,0.0310680960280738,45,-0.313961599102337,0.755001088872192,"p__Synergistetes","ZIGMM",1
"fixed","irAE.sample",-1.9037604582596,0.304531759188188,45,-6.25143486950128,1.32085199451069e-07,"c__CFGB2984","ZIGMM",0.000331401765422733
"fixed","irAE.sample",0.00501697113258174,0.053783515164211,45,0.0932808336767131,0.926094538638714,"c__CFGB10477","ZIGMM",1
"fixed","irAE.sample",0.0358825281118241,0.0140444725467578,45,2.55492173111959,0.0140733581314131,"c__CFGB2937","ZIGMM",1
"fixed","irAE.sample",0.0121401384240555,0.0046769288585899,45,2.59575007256273,0.012701493090837,"c__CFGB77857","ZIGMM",1
"fixed","irAE.sample",-0.0113356944015236,0.00758830380790834,45,-1.49383771241603,0.142197398911036,"c__CFGB2837","ZIGMM",1
"fixed","irAE.sample",0.00979942995510232,0.00375863508958176,45,2.60717779767036,0.0123400427339863,"c__CFGB7536","ZIGMM",1
"fixed","irAE.sample",0.00195038258426348,0.000861948718851943,45,2.26275942130439,0.0285246934963579,"c__CFGB544","ZIGMM",1
"fixed","irAE.sample",-0.00190383832127917,0.000954786245812551,45,-1.99399428890908,0.0522336442436886,"c__CFGB4448","ZIGMM",1
"fixed","irAE.sample",-0.000684902407338168,0.00126870403941714,45,-0.539844113409477,0.591966156334932,"c__CFGB1201","ZIGMM",1
"fixed","irAE.sample",-0.00975418911003904,0.0310680960280738,45,-0.313961599102337,0.755001088872192,"c__Synergistia","ZIGMM",1
"fixed","irAE.sample",-0.000397660870667385,0.000189853992770317,45,-2.09456153576117,0.0418714689676633,"c__CFGB45503","ZIGMM",1
"fixed","irAE.sample",0.0138955162175768,0.007428800128893,45,1.87049267398279,0.0679277481858585,"c__CFGB73223","ZIGMM",1
"fixed","irAE.sample",0.00194375245920996,0.0010625569832459,45,1.82931597068064,0.0739828836895302,"c__CFGB11916","ZIGMM",1
"fixed","irAE.sample",-0.00284681391346681,0.00213250062046458,45,-1.33496510441653,0.188602528907281,"c__CFGB9536","ZIGMM",1
"fixed","irAE.sample",-0.000455971692550518,0.00305490125675166,45,-0.14925906084289,0.882016147579371,"c__CFGB78183","ZIGMM",1
"fixed","irAE.sample",3.49865813945734e-05,5.32060019834437e-05,45,0.657568321060099,0.514165238002535,"c__CFGB2949","ZIGMM",1
"fixed","irAE.sample",-0.000400121404636571,0.000561267493620311,45,-0.712888968601568,0.479595044615241,"c__CFGB7511","ZIGMM",1
"fixed","irAE.sample",-1.9037604582596,0.304531759188188,45,-6.25143486950128,1.32085199451069e-07,"o__OFGB2984","ZIGMM",0.000331401765422733
"fixed","irAE.sample",0.00501697113258174,0.053783515164211,45,0.0932808336767131,0.926094538638714,"o__OFGB10477","ZIGMM",1
"fixed","irAE.sample",0.0358825281118241,0.0140444725467578,45,2.55492173111959,0.0140733581314131,"o__OFGB2937","ZIGMM",1
"fixed","irAE.sample",0.0121401384240555,0.0046769288585899,45,2.59575007256273,0.012701493090837,"o__OFGB77857","ZIGMM",1
"fixed","irAE.sample",-0.0113356944015236,0.00758830380790834,45,-1.49383771241603,0.142197398911036,"o__OFGB2837","ZIGMM",1
"fixed","irAE.sample",0.00979942995510232,0.00375863508958176,45,2.60717779767036,0.0123400427339863,"o__OFGB7536","ZIGMM",1
"fixed","irAE.sample",0.00195038258426348,0.000861948718851943,45,2.26275942130439,0.0285246934963579,"o__OFGB544","ZIGMM",1
"fixed","irAE.sample",-0.00190383832127917,0.000954786245812551,45,-1.99399428890908,0.0522336442436886,"o__OFGB4448","ZIGMM",1
"fixed","irAE.sample",-0.000684902407338168,0.00126870403941714,45,-0.539844113409477,0.591966156334932,"o__OFGB1201","ZIGMM",1
"fixed","irAE.sample",-0.00975418911003904,0.0310680960280738,45,-0.313961599102337,0.755001088872192,"o__Synergistales","ZIGMM",1
"fixed","irAE.sample",-0.000397660870667385,0.000189853992770317,45,-2.09456153576117,0.0418714689676633,"o__OFGB45503","ZIGMM",1
"fixed","irAE.sample",0.0138955162175768,0.007428800128893,45,1.87049267398279,0.0679277481858585,"o__OFGB73223","ZIGMM",1
"fixed","irAE.sample",0.00194375245920996,0.0010625569832459,45,1.82931597068064,0.0739828836895302,"o__OFGB11916","ZIGMM",1
"fixed","irAE.sample",-0.00284681391346681,0.00213250062046458,45,-1.33496510441653,0.188602528907281,"o__OFGB9536","ZIGMM",1
"fixed","irAE.sample",-0.000455971692550518,0.00305490125675166,45,-0.14925906084289,0.882016147579371,"o__OFGB78183","ZIGMM",1
"fixed","irAE.sample",3.49865813945734e-05,5.32060019834437e-05,45,0.657568321060099,0.514165238002535,"o__OFGB2949","ZIGMM",1
"fixed","irAE.sample",-0.000400121404636571,0.000561267493620311,45,-0.712888968601568,0.479595044615241,"o__OFGB7511","ZIGMM",1
"fixed","irAE.sample",-1.9037604582596,0.304531759188188,45,-6.25143486950128,1.32085199451069e-07,"f__FGB2984","ZIGMM",0.000331401765422733
"fixed","irAE.sample",0.00501697113258174,0.053783515164211,45,0.0932808336767131,0.926094538638714,"f__FGB10477","ZIGMM",1
"fixed","irAE.sample",0.0358825281118241,0.0140444725467578,45,2.55492173111959,0.0140733581314131,"f__FGB2937","ZIGMM",1
"fixed","irAE.sample",0.0121401384240555,0.0046769288585899,45,2.59575007256273,0.012701493090837,"f__FGB77857","ZIGMM",1
"fixed","irAE.sample",-0.0113356944015236,0.00758830380790834,45,-1.49383771241603,0.142197398911036,"f__FGB2837","ZIGMM",1
"fixed","irAE.sample",0.00979942995510232,0.00375863508958176,45,2.60717779767036,0.0123400427339863,"f__FGB7536","ZIGMM",1
"fixed","irAE.sample",0.00195038258426348,0.000861948718851943,45,2.26275942130439,0.0285246934963579,"f__FGB544","ZIGMM",1
"fixed","irAE.sample",-0.00190383832127917,0.000954786245812551,45,-1.99399428890908,0.0522336442436886,"f__FGB4448","ZIGMM",1
"fixed","irAE.sample",-0.000684902407338168,0.00126870403941714,45,-0.539844113409477,0.591966156334932,"f__FGB1201","ZIGMM",1
"fixed","irAE.sample",-0.00975418911003904,0.0310680960280738,45,-0.313961599102337,0.755001088872192,"f__Synergistaceae","ZIGMM",1
"fixed","irAE.sample",-0.000397660870667385,0.000189853992770317,45,-2.09456153576117,0.0418714689676633,"f__FGB45503","ZIGMM",1
"fixed","irAE.sample",0.0138955162175768,0.007428800128893,45,1.87049267398279,0.0679277481858585,"f__FGB73223","ZIGMM",1
"fixed","irAE.sample",-0.00186321392734926,0.00102904191937073,45,-1.81062976374047,0.0768777106023965,"f__Porphyromonadaceae","ZIGMM",1
"fixed","irAE.sample",0.00194375245920996,0.0010625569832459,45,1.82931597068064,0.0739828836895302,"f__FGB11916","ZIGMM",1
"fixed","irAE.sample",-0.00284681391346681,0.00213250062046458,45,-1.33496510441653,0.188602528907281,"f__FGB9536","ZIGMM",1
"fixed","irAE.sample",-0.000455971692550518,0.00305490125675166,45,-0.14925906084289,0.882016147579371,"f__FGB78183","ZIGMM",1
"fixed","irAE.sample",3.49865813945734e-05,5.32060019834437e-05,45,0.657568321060099,0.514165238002535,"f__FGB2949","ZIGMM",1
"fixed","irAE.sample",-0.000400121404636571,0.000561267493620311,45,-0.712888968601568,0.479595044615241,"f__FGB7511","ZIGMM",1
"fixed","irAE.sample",-1.9037604582596,0.304531759188188,45,-6.25143486950128,1.32085199451069e-07,"g__GGB9347","ZIGMM",0.000331401765422733
"fixed","irAE.sample",0.00501697113258174,0.053783515164211,45,0.0932808336767131,0.926094538638714,"g__GGB9345","ZIGMM",1
"fixed","irAE.sample",-0.0570930795376986,0.0294516020313962,45,-1.93853901315235,0.0588452466009375,"g__Butyrivibrio","ZIGMM",1
"fixed","irAE.sample",0.0966666003256815,0.0369377847259291,45,2.61701130814769,0.0120365794158232,"g__GGB9334","ZIGMM",1
"fixed","irAE.sample",0.023266458956303,0.0103733773605017,45,2.24290104830213,0.0298738229071241,"g__GGB9677","ZIGMM",1
"fixed","irAE.sample",-0.0446101085154544,0.0267011893435265,45,-1.67071615955076,0.101719610601863,"g__GGB9687","ZIGMM",1
"fixed","irAE.sample",0.0468978594429862,0.0182902316750269,45,2.56409324257054,0.0137539141016061,"g__GGB3497","ZIGMM",1
"fixed","irAE.sample",0.0358825281118241,0.0140444725467578,45,2.55492173111959,0.0140733581314131,"g__GGB9271","ZIGMM",1
"fixed","irAE.sample",0.0168917542491147,0.0202958607713068,45,0.83227582409293,0.409648477000503,"g__GGB9211","ZIGMM",1
"fixed","irAE.sample",-0.00163622367080363,0.000779427683280548,45,-2.09926296679238,0.041434425001943,"g__GGB1582","ZIGMM",1
"fixed","irAE.sample",0.00348612991511318,0.00155179039725462,45,2.24652112893645,0.0296237363048271,"g__GGB1239","ZIGMM",1
"fixed","irAE.sample",0.0160440613109733,0.00618001623581934,45,2.59611960531463,0.0126896551220846,"g__GGB1672","ZIGMM",1
"fixed","irAE.sample",0.0121401384240555,0.0046769288585899,45,2.59575007256273,0.012701493090837,"g__GGB12893","ZIGMM",1
"fixed","irAE.sample",-0.00254974914308997,0.00125531107217228,45,-2.0311691656457,0.0481697884634777,"g__Methanomassiliicoccus","ZIGMM",1
"fixed","irAE.sample",-0.0118865617205343,0.00756573797074758,45,-1.57110407028276,0.123164085391437,"g__GGB9080","ZIGMM",1
"fixed","irAE.sample",0.00979942995510232,0.00375863508958176,45,2.60717779767036,0.0123400427339863,"g__GGB12868","ZIGMM",1
"fixed","irAE.sample",0.00195038258426348,0.000861948718851943,45,2.26275942130439,0.0285246934963579,"g__GGB1123","ZIGMM",1
"fixed","irAE.sample",-0.00190383832127917,0.000954786245812551,45,-1.99399428890908,0.0522336442436886,"g__GGB1617","ZIGMM",1
"fixed","irAE.sample",-0.000684902407338168,0.00126870403941714,45,-0.539844113409477,0.591966156334932,"g__GGB2958","ZIGMM",1
"fixed","irAE.sample",0.00441846246887705,0.0143006860671929,45,0.308968566131482,0.758771433305747,"g__GGB9063","ZIGMM",1
"fixed","irAE.sample",-0.00013364371803625,0.0198323151419302,45,-0.00673868467094372,0.994653134157006,"g__GGB6610","ZIGMM",1
"fixed","irAE.sample",-0.00949227148811537,0.0310582055391362,45,-0.305628458674286,0.761296938795787,"g__Cloacibacillus","ZIGMM",1
"fixed","irAE.sample",-0.012057462178449,0.012165427928631,45,-0.991125199145037,0.326924104746544,"g__GGB1246","ZIGMM",1
"fixed","irAE.sample",-0.000397660870667385,0.000189853992770317,45,-2.09456153576117,0.0418714689676633,"g__GGB9790","ZIGMM",1
"fixed","irAE.sample",9.76056449932489e-05,4.53322699371617e-05,45,2.1531162046054,0.0367061824144135,"g__GGB6512","ZIGMM",1
"fixed","irAE.sample",0.0138955162175768,0.007428800128893,45,1.87049267398279,0.0679277481858585,"g__GGB9249","ZIGMM",1
"fixed","irAE.sample",-0.00186321392734926,0.00102904191937073,45,-1.81062976374047,0.0768777106023965,"g__Sanguibacteroides","ZIGMM",1
"fixed","irAE.sample",0.000142125793363296,6.561378757044e-05,45,2.16609646578802,0.035640151291272,"g__Methanosphaera","ZIGMM",1
"fixed","irAE.sample",0.00194375245920996,0.0010625569832459,45,1.82931597068064,0.0739828836895302,"g__GGB34540","ZIGMM",1
"fixed","irAE.sample",-0.00284681391346681,0.00213250062046458,45,-1.33496510441653,0.188602528907281,"g__GGB28474","ZIGMM",1
"fixed","irAE.sample",5.50070336743172e-05,2.54687122498982e-05,45,2.15978857252734,0.0361547435270503,"g__GGB31790","ZIGMM",1
"fixed","irAE.sample",0.00136771049705366,0.000524594593741085,45,2.60717611918185,0.0123400951249116,"g__GGB9784","ZIGMM",1
"fixed","irAE.sample",-0.0017766953411545,0.00129312526398395,45,-1.3739545507608,0.176261321546218,"g__GGB9767","ZIGMM",1
"fixed","irAE.sample",0.000797413566769619,0.000305853372013567,45,2.60717598606121,0.0123400992800356,"g__GGB6128","ZIGMM",1
"fixed","irAE.sample",-0.000455971692550518,0.00305490125675166,45,-0.14925906084289,0.882016147579371,"g__GGB9109","ZIGMM",1
"fixed","irAE.sample",0.000667814100200521,0.000256518802218884,45,2.60337290843376,0.0124593295905448,"g__GGB6519","ZIGMM",1
"fixed","irAE.sample",0.00158667953102893,0.00135419692654176,45,1.17167562555386,0.247493693048283,"g__Cuneatibacter","ZIGMM",1
"fixed","irAE.sample",3.49865813945734e-05,5.32060019834437e-05,45,0.657568321060099,0.514165238002535,"g__GGB9290","ZIGMM",1
"fixed","irAE.sample",0.000305605612627255,0.000117217103097076,45,2.60717595429875,0.0123401002714445,"g__GGB9582","ZIGMM",1
"fixed","irAE.sample",-0.000400121404636571,0.000561267493620311,45,-0.712888968601568,0.479595044615241,"g__GGB1158","ZIGMM",1
"fixed","irAE.sample",0.279617866754753,0.117293734251862,45,2.38391137035791,0.0214082192664217,"s__GGB3304_SGB4365","ZIGMM",1
"fixed","irAE.sample",-1.9037604582596,0.304531759188188,45,-6.25143486950128,1.32085199451069e-07,"s__GGB9347_SGB14313","ZIGMM",0.000331401765422733
"fixed","irAE.sample",0.00501697113258174,0.053783515164211,45,0.0932808336767131,0.926094538638714,"s__GGB9345_SGB14311","ZIGMM",1
"fixed","irAE.sample",-0.0570930795376986,0.0294516020313962,45,-1.93853901315235,0.0588452466009375,"s__Butyrivibrio_crossotus","ZIGMM",1
"fixed","irAE.sample",-0.125377810326922,0.0749185560563974,45,-1.67352144684342,0.101163205472321,"s__Segatella_hominis","ZIGMM",1
"fixed","irAE.sample",-0.000904691773637188,0.000423548681028103,45,-2.13598061842898,0.0381564108919491,"s__Holdemanella_biformis","ZIGMM",1
"fixed","irAE.sample",0.0966666003256815,0.0369377847259291,45,2.61701130814769,0.0120365794158232,"s__GGB9334_SGB14297","ZIGMM",1
"fixed","irAE.sample",0.0325843103255088,0.0144229274665037,45,2.25920225981749,0.0287622970611192,"s__Desulfovibrio_piger","ZIGMM",1
"fixed","irAE.sample",0.023266458956303,0.0103733773605017,45,2.24290104830213,0.0298738229071241,"s__GGB9677_SGB15179","ZIGMM",1
"fixed","irAE.sample",-0.0446101085154544,0.0267011893435265,45,-1.67071615955076,0.101719610601863,"s__GGB9687_SGB15191","ZIGMM",1
"fixed","irAE.sample",0.0468978594429862,0.0182902316750269,45,2.56409324257054,0.0137539141016061,"s__GGB3497_SGB4672","ZIGMM",1
"fixed","irAE.sample",-0.0290338667333652,0.0165662518049308,45,-1.75259117603921,0.0864835992162658,"s__Segatella_sinensis","ZIGMM",1
"fixed","irAE.sample",0.0358825281118241,0.0140444725467578,45,2.55492173111959,0.0140733581314131,"s__GGB9271_SGB14222","ZIGMM",1
"fixed","irAE.sample",0.0168917542491147,0.0202958607713068,45,0.83227582409293,0.409648477000503,"s__GGB9211_SGB14151","ZIGMM",1
"fixed","irAE.sample",0.0274554661873335,0.0114718800920452,45,2.39328392269124,0.0209306538138958,"s__GGB9602_SGB15028","ZIGMM",1
