"effect","group","term","estimate","std.error","statistic","p.value"
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9387288777632,11.6635301132812,0.937857472953865,0.34831766062103
"fixed",NA,"g__GGB9613",-3120.31071828265,143266221.485382,-2.1779807451689e-05,0.999982622227898
"fixed",NA,"Days",0.0306339843540121,0.315543188317782,0.0970833327676232,0.922660216856534
"fixed",NA,"Days2",-0.000219299973517015,0.00234603925352951,-0.0934766855188326,0.92552487084529
"fixed",NA,"g__GGB9613:Days",1687.55590313006,7271459.24776111,0.000232079400520557,0.999814827431107
"ran_pars","Patient_Id","sd__(Intercept)",46.1229988548925,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9387288777632,11.6635301132812,0.937857472953865,0.34831766062103
"fixed",NA,"s__GGB9613_SGB15048",-3120.31071828265,143266221.485382,-2.1779807451689e-05,0.999982622227898
"fixed",NA,"Days",0.0306339843540121,0.315543188317782,0.0970833327676232,0.922660216856534
"fixed",NA,"Days2",-0.000219299973517015,0.00234603925352951,-0.0934766855188326,0.92552487084529
"fixed",NA,"s__GGB9613_SGB15048:Days",1687.55590313006,7271459.24776111,0.000232079400520557,0.999814827431107
"ran_pars","Patient_Id","sd__(Intercept)",46.1229988548925,NA,NA,NA
"fixed",NA,"(Intercept)",11.1374662891304,12.3196732637122,0.904039096713385,0.365974670571342
"fixed",NA,"s__Veillonella_rogosae",-668.144129944798,410050494.928619,-1.62941915253903e-06,0.999998699911615
"fixed",NA,"Days",0.0287585590494446,0.31939776454429,0.0900399509385317,0.928255467487383
"fixed",NA,"Days2",-0.000207907029739649,0.00237269371058569,-0.0876248918316256,0.930174817451619
"ran_pars","Patient_Id","sd__(Intercept)",47.2277996773668,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.8699079218766,11.6075546906211,0.936451148548928,0.349040953559572
"fixed",NA,"s__Lachnospiraceae_bacterium_OF09_6",5486.83727135308,38425570.6947137,0.000142791302045852,0.999886069025068
"fixed",NA,"Days",0.0314166084661485,0.314901983773064,0.0997663085183644,0.920529856470014
"fixed",NA,"Days2",-0.000221779815824553,0.00233167424303129,-0.0951161237412945,0.924222591246596
"fixed",NA,"s__Lachnospiraceae_bacterium_OF09_6:Days",-7.8673579418961,35264589.4165992,-2.23095123806912e-07,0.999999821995845
"ran_pars","Patient_Id","sd__(Intercept)",45.8525037573332,NA,NA,NA
"fixed",NA,"(Intercept)",10.9382646988474,11.5948950599262,0.943369012165689,0.345492187580972
"fixed",NA,"c__CFGB79093",-4359.10621328553,1779361289.12108,-2.44981513306875e-06,0.999998045330329
"fixed",NA,"Days",0.0318139172792022,0.310937306174753,0.102316179652377,0.91850571319915
"fixed",NA,"Days2",-0.000216862434139101,0.0022618910617126,-0.0958766042317277,0.923618576082659
"fixed",NA,"c__CFGB79093:Days",-3826.14711924246,23046357.5694419,-0.000166019602347735,0.999867535523105
"ran_pars","Patient_Id","sd__(Intercept)",45.9533788494714,NA,NA,NA
"fixed",NA,"(Intercept)",10.9715048420385,11.6608165892286,0.940886494362074,0.346763029431525
"fixed",NA,"c__CFGB1262",-6265.48538730285,607895321.126877,-1.03068491721376e-05,0.999991776324175
"fixed",NA,"Days",0.0317243295610112,0.318052198427371,0.0997456697921727,0.920546242059224
"fixed",NA,"Days2",-0.000226396790895325,0.00237101287600229,-0.0954852642036459,0.923929394240455
"ran_pars","Patient_Id","sd__(Intercept)",46.2038095057798,NA,NA,NA
"fixed",NA,"(Intercept)",10.9382646988474,11.5948950599262,0.943369012165689,0.345492187580972
"fixed",NA,"o__OFGB79093",-4359.10621328553,1779361289.12108,-2.44981513306875e-06,0.999998045330329
"fixed",NA,"Days",0.0318139172792022,0.310937306174753,0.102316179652377,0.91850571319915
"fixed",NA,"Days2",-0.000216862434139101,0.0022618910617126,-0.0958766042317277,0.923618576082659
"fixed",NA,"o__OFGB79093:Days",-3826.14711924246,23046357.5694419,-0.000166019602347735,0.999867535523105
"ran_pars","Patient_Id","sd__(Intercept)",45.9533788494714,NA,NA,NA
"fixed",NA,"(Intercept)",10.9715048420385,11.6608165892286,0.940886494362074,0.346763029431525
"fixed",NA,"o__OFGB1262",-6265.48538730285,607895321.126877,-1.03068491721376e-05,0.999991776324175
"fixed",NA,"Days",0.0317243295610112,0.318052198427371,0.0997456697921727,0.920546242059224
"fixed",NA,"Days2",-0.000226396790895325,0.00237101287600229,-0.0954852642036459,0.923929394240455
"ran_pars","Patient_Id","sd__(Intercept)",46.2038095057798,NA,NA,NA
"fixed",NA,"(Intercept)",10.9382646988474,11.5948950599262,0.943369012165689,0.345492187580972
"fixed",NA,"f__FGB79093",-4359.10621328553,1779361289.12108,-2.44981513306875e-06,0.999998045330329
"fixed",NA,"Days",0.0318139172792022,0.310937306174753,0.102316179652377,0.91850571319915
"fixed",NA,"Days2",-0.000216862434139101,0.0022618910617126,-0.0958766042317277,0.923618576082659
"fixed",NA,"f__FGB79093:Days",-3826.14711924246,23046357.5694419,-0.000166019602347735,0.999867535523105
"ran_pars","Patient_Id","sd__(Intercept)",45.9533788494714,NA,NA,NA
"fixed",NA,"(Intercept)",10.9715048420385,11.6608165892286,0.940886494362074,0.346763029431525
"fixed",NA,"f__FGB1262",-6265.48538730285,607895321.126877,-1.03068491721376e-05,0.999991776324175
"fixed",NA,"Days",0.0317243295610112,0.318052198427371,0.0997456697921727,0.920546242059224
"fixed",NA,"Days2",-0.000226396790895325,0.00237101287600229,-0.0954852642036459,0.923929394240455
"ran_pars","Patient_Id","sd__(Intercept)",46.2038095057798,NA,NA,NA
"fixed",NA,"(Intercept)",10.9382646988474,11.5948950599262,0.943369012165689,0.345492187580972
"fixed",NA,"g__GGB4751",-4359.10621328553,1779361289.12108,-2.44981513306875e-06,0.999998045330329
"fixed",NA,"Days",0.0318139172792022,0.310937306174753,0.102316179652377,0.91850571319915
"fixed",NA,"Days2",-0.000216862434139101,0.0022618910617126,-0.0958766042317277,0.923618576082659
"fixed",NA,"g__GGB4751:Days",-3826.14711924246,23046357.5694419,-0.000166019602347735,0.999867535523105
"ran_pars","Patient_Id","sd__(Intercept)",45.9533788494714,NA,NA,NA
"fixed",NA,"(Intercept)",10.9382651542427,11.5948960502694,0.94336897086616,0.345492208698158
"fixed",NA,"g__GGB4769",-2812.91947570241,1869494953.71896,-1.50464138461926e-06,0.99999879946987
"fixed",NA,"Days",0.0318139154262579,0.310937293178555,0.102316177969649,0.918505714534763
"fixed",NA,"Days2",-0.000216862253881303,0.00226189025916671,-0.0958765585564687,0.923618612359127
"fixed",NA,"g__GGB4769:Days",-81.2597963183352,21396196.5782382,-3.79786173777182e-06,0.999996969744755
"ran_pars","Patient_Id","sd__(Intercept)",45.9533811729112,NA,NA,NA
"fixed",NA,"(Intercept)",10.5129019537604,2.16260559276629,4.86122018223065,1.16664401936425e-06
"fixed",NA,"g__GGB4456",109.161773811919,327.197337775811,0.333626717607079,0.738661254585659
"fixed",NA,"Days",0.0286331970893364,0.00839790151856409,3.40956571424908,0.000650664002342384
"fixed",NA,"Days2",-0.000193561774920443,0.00027048679869253,-0.715605256360294,0.474235127038142
"fixed",NA,"g__GGB4456:Days",-0.787455622440383,0.00846535560946767,-93.020973809971,0
"fixed",NA,"g__GGB4456:Days2",0.00658082667043119,0.00787865879414536,0.835272454662133,0.403564322843981
"ran_pars","Patient_Id","sd__(Intercept)",39.5540032191912,NA,NA,NA
"fixed",NA,"(Intercept)",10.9715048420385,11.6608165892286,0.940886494362074,0.346763029431525
"fixed",NA,"g__GGB3061",-6265.48538730285,607895321.126877,-1.03068491721376e-05,0.999991776324175
"fixed",NA,"Days",0.0317243295610112,0.318052198427371,0.0997456697921727,0.920546242059224
"fixed",NA,"Days2",-0.000226396790895325,0.00237101287600229,-0.0954852642036459,0.923929394240455
"ran_pars","Patient_Id","sd__(Intercept)",46.2038095057798,NA,NA,NA
"fixed",NA,"(Intercept)",10.9382646988474,11.5948950599262,0.943369012165689,0.345492187580972
"fixed",NA,"s__GGB4751_SGB6580",-4359.10621328553,1779361289.12108,-2.44981513306875e-06,0.999998045330329
"fixed",NA,"Days",0.0318139172792022,0.310937306174753,0.102316179652377,0.91850571319915
"fixed",NA,"Days2",-0.000216862434139101,0.0022618910617126,-0.0958766042317277,0.923618576082659
"fixed",NA,"s__GGB4751_SGB6580:Days",-3826.14711924246,23046357.5694419,-0.000166019602347735,0.999867535523105
"ran_pars","Patient_Id","sd__(Intercept)",45.9533788494714,NA,NA,NA
"fixed",NA,"(Intercept)",10.9382651542427,11.5948960502694,0.94336897086616,0.345492208698158
"fixed",NA,"s__GGB4769_SGB6602",-2812.91947570241,1869494953.71896,-1.50464138461926e-06,0.99999879946987
"fixed",NA,"Days",0.0318139154262579,0.310937293178555,0.102316177969649,0.918505714534763
"fixed",NA,"Days2",-0.000216862253881303,0.00226189025916671,-0.0958765585564687,0.923618612359127
"fixed",NA,"s__GGB4769_SGB6602:Days",-81.2597963183352,21396196.5782382,-3.79786173777182e-06,0.999996969744755
"ran_pars","Patient_Id","sd__(Intercept)",45.9533811729112,NA,NA,NA
"fixed",NA,"(Intercept)",10.5129019537604,2.16260559276629,4.86122018223065,1.16664401936425e-06
"fixed",NA,"s__GGB4456_SGB6141",109.161773811919,327.197337775811,0.333626717607079,0.738661254585659
"fixed",NA,"Days",0.0286331970893364,0.00839790151856409,3.40956571424908,0.000650664002342384
"fixed",NA,"Days2",-0.000193561774920443,0.00027048679869253,-0.715605256360294,0.474235127038142
"fixed",NA,"s__GGB4456_SGB6141:Days",-0.787455622440383,0.00846535560946767,-93.020973809971,0
"fixed",NA,"s__GGB4456_SGB6141:Days2",0.00658082667043119,0.00787865879414536,0.835272454662133,0.403564322843981
"ran_pars","Patient_Id","sd__(Intercept)",39.5540032191912,NA,NA,NA
"fixed",NA,"(Intercept)",10.9715048420385,11.6608165892286,0.940886494362074,0.346763029431525
"fixed",NA,"s__GGB3061_SGB4063",-6265.48538730285,607895321.126877,-1.03068491721376e-05,0.999991776324175
"fixed",NA,"Days",0.0317243295610112,0.318052198427371,0.0997456697921727,0.920546242059224
"fixed",NA,"Days2",-0.000226396790895325,0.00237101287600229,-0.0954852642036459,0.923929394240455
"ran_pars","Patient_Id","sd__(Intercept)",46.2038095057798,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9769974128458,11.6808100887169,0.93974624443634,0.347347738236636
"fixed",NA,"g__GGB9445",-2971.24599537533,923474115.866262,-3.21746537810446e-06,0.99999743283405
"fixed",NA,"Days",0.0302835085559534,0.309464009633048,0.0978579337605771,0.922045103599033
"fixed",NA,"Days2",-0.000210101152296142,0.00228931524132679,-0.0917746706540843,0.926877069003191
"ran_pars","Patient_Id","sd__(Intercept)",46.2509860769337,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9344149735017,11.6874284220991,0.935570647245759,0.349494293312499
"fixed",NA,"s__GGB9608_SGB15041",149.980655982777,289349648.600944,5.18337093920659e-07,0.999999586426836
"fixed",NA,"Days",0.0315159878774343,0.316722941078515,0.0995064890787987,0.920736135932853
"fixed",NA,"Days2",-0.000222948956654802,0.00234730683442711,-0.0949807470352361,0.924330119415738
"ran_pars","Patient_Id","sd__(Intercept)",46.1686382088286,NA,NA,NA
"fixed",NA,"(Intercept)",10.9769974128458,11.6808100887169,0.93974624443634,0.347347738236636
"fixed",NA,"s__GGB9445_SGB14835",-2971.24599537533,923474115.866262,-3.21746537810446e-06,0.99999743283405
"fixed",NA,"Days",0.0302835085559534,0.309464009633048,0.0978579337605771,0.922045103599033
"fixed",NA,"Days2",-0.000210101152296142,0.00228931524132679,-0.0917746706540843,0.926877069003191
"ran_pars","Patient_Id","sd__(Intercept)",46.2509860769337,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9345256400121,2.43293929551863,4.49436846211205,6.9776718621758e-06
"fixed",NA,"s__Pseudomonas_fragi",172.897573499148,1448.49221585315,0.119363826472006,0.904987118652773
"fixed",NA,"Days",0.0317251789197779,0.160000337498704,0.19828194999923,0.84282447313624
"fixed",NA,"Days2",-0.000224309769138066,0.00132743370408488,-0.168980016439091,0.865812359921975
"ran_pars","Patient_Id","sd__(Intercept)",46.1795706078287,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9278219223452,11.6575522735888,0.937402781122686,0.348551410912271
"fixed",NA,"g__Diplocloster",25007.8241723309,15096406344.0758,1.65654153726092e-06,0.999998678271083
"fixed",NA,"Days",0.030322054190261,0.314278730300299,0.0964814073204628,0.923138239840305
"fixed",NA,"Days2",-0.000213721326892383,0.00232176759021238,-0.0920511285424708,0.92665741729207
"fixed",NA,"g__Diplocloster:Days",1269.97233446163,596533777.720616,2.12891940388397e-06,0.999998301368076
"ran_pars","Patient_Id","sd__(Intercept)",46.0879614527642,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9403037426996,11.6929666262432,0.935631144122624,0.349463133603844
"fixed",NA,"s__Diplocloster_agilis",20090.8143671487,800010906.344449,2.51131755927569e-05,0.999979962584924
"fixed",NA,"Days",0.0314469182711104,0.316745696944084,0.0992812801389433,0.920914941261755
"fixed",NA,"Days2",-0.000222548528104804,0.00234757269035013,-0.0947994194256928,0.924474148027801
"ran_pars","Patient_Id","sd__(Intercept)",46.1928056438879,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9881324670906,11.7029515487007,0.938919760657351,0.347771942753525
"fixed",NA,"g__GGB32387",4394.2117691449,5815326169.84549,7.55626020072689e-07,0.999999397097665
"fixed",NA,"Days",0.0297369636760849,0.315220044192786,0.094337159783843,0.924841332285413
"fixed",NA,"Days2",-0.000213579682633408,0.00234278621664079,-0.0911648195282837,0.927361628462179
"ran_pars","Patient_Id","sd__(Intercept)",46.3176360506844,NA,NA,NA
"fixed",NA,"(Intercept)",10.9881324670906,11.7029515487007,0.938919760657351,0.347771942753525
"fixed",NA,"s__GGB32387_SGB47381",4394.2117691449,5815326169.84549,7.55626020072689e-07,0.999999397097665
"fixed",NA,"Days",0.0297369636760849,0.315220044192786,0.094337159783843,0.924841332285413
"fixed",NA,"Days2",-0.000213579682633408,0.00234278621664079,-0.0911648195282837,0.927361628462179
"ran_pars","Patient_Id","sd__(Intercept)",46.3176360506844,NA,NA,NA
"fixed",NA,"(Intercept)",10.9418504831892,11.6927182091034,0.935783304404818,0.349384769254526
"fixed",NA,"g__Caproicibacterium",226.386226945753,94506216.0259353,2.39546388021319e-06,0.999998088696354
"fixed",NA,"Days",0.031320408825864,0.316526079357933,0.0989504842362336,0.921177584930248
"fixed",NA,"Days2",-0.000221514770857981,0.00234491521832417,-0.0944660041979214,0.924738986370196
"ran_pars","Patient_Id","sd__(Intercept)",46.1958246397755,NA,NA,NA
"fixed",NA,"(Intercept)",10.8804399432523,11.55382005252,0.941717968065392,0.346337053276166
"fixed",NA,"g__Leuconostoc",6862.23202938934,474173539.15475,1.44719843321957e-05,0.999988453027138
"fixed",NA,"Days",0.0348856126614322,0.332785547115412,0.104829109809068,0.916511411016409
"fixed",NA,"Days2",-0.000248179794357115,0.0024682206843357,-0.100550082872314,0.919907623884201
"fixed",NA,"g__Leuconostoc:Days",-2225.1473987524,26765583.4546063,-8.3134649484708e-05,0.999933668146785
"ran_pars","Patient_Id","sd__(Intercept)",45.6818127469689,NA,NA,NA
"fixed",NA,"(Intercept)",10.9418531616343,11.6927263502324,0.935782881929574,0.34938498681884
"fixed",NA,"g__Candidatus_Galacturonibacter",234.497575022693,15144835.7515191,1.54836657769082e-05,0.999987645822133
"fixed",NA,"Days",0.031320332162636,0.31652612413407,0.0989502280366904,0.921177788349609
"fixed",NA,"Days2",-0.00022151405997073,0.00234491455337837,-0.0944657278243207,0.924739205902704
"ran_pars","Patient_Id","sd__(Intercept)",46.1958575781855,NA,NA,NA
"fixed",NA,"(Intercept)",10.9418555878167,11.6927361811928,0.935782302641541,0.349385285138005
"fixed",NA,"g__Terrisporobacter",396.205230171401,346133638.31659,1.14465971033134e-06,0.99999908669369
"fixed",NA,"Days",0.0313203576860154,0.316526417975545,0.0989502168139257,0.92117779726035
"fixed",NA,"Days2",-0.000221514354554459,0.00234491728451027,-0.0944657434263065,0.924739193509541
"ran_pars","Patient_Id","sd__(Intercept)",46.1958959396745,NA,NA,NA
"fixed",NA,"(Intercept)",10.9418508295542,11.6927280140155,0.935782549327992,0.349385158100498
"fixed",NA,"g__Luxibacter",4569.885635264,10755026891.2379,4.24906946442607e-07,0.999999660973308
"fixed",NA,"Days",0.0313204118053885,0.316526307702336,0.0989504222658249,0.921177634134008
"fixed",NA,"Days2",-0.000221514633275447,0.00234491625472859,-0.0944659037732186,0.924739066140791
"ran_pars","Patient_Id","sd__(Intercept)",46.195864167129,NA,NA,NA
"fixed",NA,"(Intercept)",10.9418538933561,11.6927292050748,0.935782716032385,0.349385072251817
"fixed",NA,"s__Oscillibacter_ruminantium",1452.42812403755,58722678.3104949,2.47336832349143e-05,0.999980265376017
"fixed",NA,"Days",0.0313203587375803,0.316526249475473,0.0989502728114409,0.921177752798994
"fixed",NA,"Days2",-0.000221514346626308,0.00234491598581661,-0.0944657923636299,0.924739154637039
"ran_pars","Patient_Id","sd__(Intercept)",46.1958684082753,NA,NA,NA
"fixed",NA,"(Intercept)",10.9418504831892,11.6927182091034,0.935783304404818,0.349384769254526
"fixed",NA,"s__Caproicibacterium_amylolyticum",226.386226945753,94506216.0259353,2.39546388021319e-06,0.999998088696354
"fixed",NA,"Days",0.031320408825864,0.316526079357933,0.0989504842362336,0.921177584930248
"fixed",NA,"Days2",-0.000221514770857981,0.00234491521832417,-0.0944660041979214,0.924738986370196
"ran_pars","Patient_Id","sd__(Intercept)",46.1958246397755,NA,NA,NA
"fixed",NA,"(Intercept)",10.9418542823526,11.6927300555254,0.93578268123808,0.349385090170031
