"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","threshold","level"
"g__Methanobrevibacter",1.65671128147903,1.80583649547744,1.37747664658467,1.31097430940469,0.189866443336616,0.99999993721917,FALSE,"genus"
"g__Monoglobus",4.51811445029558,-2.01234937385873,1.22279290746457,-1.64569925256705,0.0998256929945762,0.962714192492708,FALSE,"genus"
"g__Myoviridae_unclassified",0.583378207935967,0.882577180181431,1.82640270044634,0.483232520388712,0.628930647026934,0.99999993721917,FALSE,"genus"
"g__N15virus",0.0164332478635099,0.507034815642814,3.62089012102343,0.14003043414626,0.888635944314497,0.99999993721917,FALSE,"genus"
"g__Nona33virus",0,NA,NA,NA,NA,NA,NA,"genus"
"g__Odoribacter",15.4982469688262,-0.216922036290856,0.903239497989166,-0.24016004257318,0.810206188666708,0.99999993721917,FALSE,"genus"
"g__Olsenella",0,0,0,0,1,NA,NA,"genus"
"g__Oscillibacter",11.5584136447269,2.93613018756622,1.30179268734458,2.25545143716806,0.0241050072219525,0.373338045098983,FALSE,"genus"
"g__Oxalobacter",0.0707656736122397,0.838963364443983,3.62038274590325,0.231733334104892,0.816745139141379,0.99999993721917,FALSE,"genus"
"g__P1virus",0.0616931513542603,0.507034808274509,3.62089012101977,0.140030432111458,0.888635945922194,0.99999993721917,FALSE,"genus"
"g__P22virus",0,NA,NA,NA,NA,NA,NA,"genus"
"g__P2virus",0.172537089958767,2.19359133037884,3.61404207194608,0.606963418441235,0.543875189385742,0.99999993721917,FALSE,"genus"
"g__Parabacteroides",61.0560908753484,-0.955237399266475,0.637363181057472,-1.49873326175134,0.133942844172898,0.962714192492708,FALSE,"genus"
"g__Paraprevotella",0.550690780621598,2.61627723408994,2.41527269206041,1.08322229729599,0.278709765030682,0.99999993721917,FALSE,"genus"
"g__Parasutterella",7.26879252409024,-2.66926582643976,1.39883820660168,-1.9082019734966,0.0563651166649478,0.6481988416469,FALSE,"genus"
"g__Pediococcus",0.0424790964637178,0.361578688011894,3.62078277740762,0.0998620216236154,0.920453867937323,0.99999993721917,FALSE,"genus"
"g__Peptostreptococcaceae_unclassified",0,NA,NA,NA,NA,NA,NA,"genus"
"g__Phascolarctobacterium",4.41376748782318,0.760856084174057,0.724574299374179,1.05007324277333,0.293684439635607,0.99999993721917,FALSE,"genus"
"g__Podoviridae_unclassified",0.0405098668263269,0.361578689412707,3.620782777409,0.0998620220104586,0.920453867630202,0.99999993721917,FALSE,"genus"
"g__Prevotella",9.87667924406909,2.50745723448955,2.71894451741682,0.922217139197754,0.356415324826992,0.99999993721917,FALSE,"genus"
"g__Propionibacterium",0.279308547307726,-0.213095209784955,3.62000723413103,-0.0588659624146049,0.953058869076653,0.99999993721917,FALSE,"genus"
"g__Proteobacteria_unclassified",5.09437051470206,-1.09575360412204,1.49772359480497,-0.731612700716463,0.464404993974937,0.99999993721917,FALSE,"genus"
"g__Pseudoflavonifractor",0.103885014785,0.223623471014531,3.09186554134576,0.0723263893672417,0.942342164009691,0.99999993721917,FALSE,"genus"
"g__Pyramidobacter",0,NA,NA,NA,NA,NA,NA,"genus"
"g__Retroviridae_unclassified",0.154807489537826,0.223080742472284,3.0462575660179,0.073231083596092,0.94162223165259,0.99999993721917,FALSE,"genus"
"g__Romboutsia",0,NA,NA,NA,NA,NA,NA,"genus"
"g__Roseburia",49.2569235103712,-1.09335173713555,0.789199901618092,-1.38539264246468,0.1659324395307,0.99999993721917,FALSE,"genus"
"g__Rothia",0,NA,NA,NA,NA,NA,NA,"genus"
"g__Ruminococcaceae_unclassified",30.3144236915741,-0.916296289699464,1.07148477128877,-0.855165014242202,0.392459801484881,0.99999993721917,FALSE,"genus"
"g__Ruminococcus",72.1453458485372,1.47568131933887,1.28663312539548,1.14693247842915,0.251409528268992,0.99999993721917,FALSE,"genus"
"g__Ruthenibacterium",3.3861011823972,1.36148005402888,0.611450456244155,2.22664001657926,0.0259713422677553,0.373338045098983,FALSE,"genus"
"g__Sellimonas",0.78561152497312,0.582957757715116,1.98072837400379,0.294314841634111,0.768517332648619,0.99999993721917,FALSE,"genus"
"g__Senegalimassilia",0,NA,NA,NA,NA,NA,NA,"genus"
"g__Sfi11virus",0.145160356127671,0.577254511964859,3.62092576290548,0.159421802534185,0.873336562637459,0.99999993721917,FALSE,"genus"
"g__Sfi21dt1virus",0.648944869044274,0.756009722417264,1.91727841868647,0.39431400001634,0.693349228367773,0.99999993721917,FALSE,"genus"
"g__Siphoviridae_unclassified",4.46577263457378,-0.158486781944862,0.883897592337155,-0.179304461646739,0.857698643739686,0.99999993721917,FALSE,"genus"
"g__Sk1virus",0.10095242948879,1.10076672708852,3.61992615771459,0.30408540924036,0.761062822565803,0.99999993721917,FALSE,"genus"
"g__Slackia",0.805671274904689,3.77831183232807,1.53865226893672,2.45559825868846,0.0140650295914744,0.32349568060391,FALSE,"genus"
"g__Streptococcus",14.5508227911867,-3.87326896359822,0.993405335361682,-3.89898143861692,9.65981783981491e-05,0.00555439525789357,TRUE,"genus"
"g__Subdoligranulum",2.39255543471074,-1.97536328653086,2.07699035819249,-0.951070032048647,0.341568826306839,0.99999993721917,FALSE,"genus"
"g__Sutterella",1.37240267229918,-2.71989155160176,2.77939795030974,-0.978590183999613,0.327782511326605,0.99999993721917,FALSE,"genus"
"g__T5virus",0,NA,NA,NA,NA,NA,NA,"genus"
"g__Turicibacter",0.0559524891868419,0.822229342174935,3.62037409900738,0.227111707157658,0.820336880898361,0.99999993721917,FALSE,"genus"
"g__Turicimonas",0.451025025370925,-1.32861797897067,2.05202851662731,-0.647465650796302,0.517330618460811,0.99999993721917,FALSE,"genus"
"g__Tyzzerella",0.420560918090206,-0.981188641394084,2.34645912556012,-0.418157141842335,0.675832228661171,0.99999993721917,FALSE,"genus"
"g__Veillonella",0.294858151591792,1.23827219358893,2.51051432596666,0.493234466253101,0.621846927255533,0.99999993721917,FALSE,"genus"
"g__Victivallales_unclassified",0,NA,NA,NA,NA,NA,NA,"genus"
"g__Weissella",0.136087833869692,0.285989323885239,3.62070998567443,0.0789870840295891,0.937042896415324,0.99999993721917,FALSE,"genus"
"s__Absiella_dolichum",1.0317808199167,-0.00128967900328909,0.467882447733103,-0.00275641672291322,0.997800700438634,NA,NA,"species"
"s__Acidaminococcus_intestini",6.4116772976584,-2.23269369666487,0.72257401346242,-3.08991695669525,0.002002124655198,0.0198392352196893,TRUE,"species"
"s__Actinomyces_graevenitzii",1.0317808199167,-0.00128967900328909,0.467882447733103,-0.00275641672291322,0.997800700438634,NA,NA,"species"
"s__Actinomyces_naeslundii",1.0317808199167,-0.00128967900328909,0.467882447733103,-0.00275641672291322,0.997800700438634,NA,NA,"species"
"s__Actinomyces_odontolyticus",1.0317808199167,-0.00128967900328909,0.467882447733103,-0.00275641672291322,0.997800700438634,NA,NA,"species"
"s__Actinomyces_oris",1.0317808199167,-0.00128967900328909,0.467882447733103,-0.00275641672291322,0.997800700438634,NA,NA,"species"
"s__Actinomyces_sp_HMSC035G02",1.04965155938613,-0.0323167382365981,0.466907234323055,-0.0692144731564344,0.944818902823326,NA,NA,"species"
"s__Actinomyces_sp_ICM47",1.04950732883116,-0.0323164244938579,0.466906759717587,-0.0692138715520092,0.944819381685814,NA,NA,"species"
"s__Actinomyces_sp_oral_taxon_181",1.0317808199167,-0.00128967900328909,0.467882447733103,-0.00275641672291322,0.997800700438634,NA,NA,"species"
"s__Actinomyces_viscosus",1.0317808199167,-0.00128967900328909,0.467882447733103,-0.00275641672291322,0.997800700438634,NA,NA,"species"
"s__Adlercreutzia_equolifaciens",1.40577531797489,0.278336528225658,0.388862371572191,0.715771307725992,0.474132571861682,0.67133069717954,FALSE,"species"
"s__Adoxophyes_orana_granulovirus",1.0496104635261,-0.0323166492509885,0.466907099005536,-0.0692143026306939,0.944819038557665,NA,NA,"species"
"s__Aeromonas_caviae",1.0317808199167,-0.00128967900328909,0.467882447733103,-0.00275641672291322,0.997800700438634,NA,NA,"species"
"s__Agathobaculum_butyriciproducens",2.40137631749674,-0.424359870620724,0.447426582964299,-0.948445816091764,0.342902544573012,0.598022037735334,FALSE,"species"
"s__Akkermansia_muciniphila",8.23980894997077,0.357514030453289,0.649322819755229,0.55059520407439,0.581911197255609,0.729798513063509,FALSE,"species"
"s__Alcelaphine_gammaherpesvirus_1",1.0317808199167,-0.00128967900328909,0.467882447733103,-0.00275641672291322,0.997800700438634,NA,NA,"species"
"s__Alistipes_finegoldii",22.2760772696854,-0.310185101409841,0.634305196455635,-0.489015545108396,0.624830691406836,0.749131772676294,FALSE,"species"
"s__Alistipes_indistinctus",1.31585669725892,0.191936794268992,0.403408442436553,0.475787747796526,0.63422559951096,0.749131772676294,FALSE,"species"
"s__Alistipes_inops",1.27934742484848,1.11406445856375,0.358390119155376,3.10852447938376,0.00188024069089596,0.0195186890769199,TRUE,"species"
"s__Alistipes_obesi",1.52560557187129,-0.68656273027155,0.470819578681221,-1.45822892963507,0.144777452248696,0.39605576707436,FALSE,"species"
"s__Alistipes_onderdonkii",1.56728406370735,-0.726474056981812,0.552914921410284,-1.31389844775547,0.188880381155933,0.445258985939784,FALSE,"species"
"s__Alistipes_putredinis",53.1918235201062,1.03755186052738,0.619389599842481,1.67511992579669,0.0939107041862046,0.309813330662959,FALSE,"species"
"s__Alistipes_shahii",2.65023945010544,-0.927294830023979,0.516455375445294,-1.79549845758591,0.0725743182830235,0.268155955689816,FALSE,"species"
"s__Allisonella_histaminiformans",1.0317808199167,-0.00128967900328909,0.467882447733103,-0.00275641672291322,0.997800700438634,NA,NA,"species"
"s__Anaerofustis_stercorihominis",1.0317808199167,-0.00128967900328909,0.467882447733103,-0.00275641672291322,0.997800700438634,NA,NA,"species"
"s__Anaeromassilibacillus_sp_An172",1.0851277781997,-0.0924374525103142,0.465112682949333,-0.198742059502995,0.842464521512585,NA,NA,"species"
"s__Anaeromassilibacillus_sp_An250",1.15598609745828,0.200341391643712,0.425737060203983,0.470575409967182,0.63794397114722,0.749131772676294,FALSE,"species"
